date,time,user,source AP,destination AP
2019-09-02,09:12:14.753,1,4,10
2019-09-02,09:12:29.328,1,9,7
2019-09-02,09:13:08.291,1,7,0
2019-09-02,09:13:21.819,49,10,4
2019-09-02,09:13:39.036,0,1,0
2019-09-02,09:14:07.133,49,6,2
2019-09-02,09:18:38.345,0,0,1
2019-09-02,09:18:58.635,52,10,6
2019-09-02,09:26:12.763,0,0,1
2019-09-02,09:29:20.937,16,5,4
2019-09-02,09:29:45.746,7,5,4
2019-09-02,09:30:10.585,51,5,4
2019-09-02,09:34:07.970,40,7,9
2019-09-02,09:40:08.189,17,10,4
2019-09-02,09:40:42.651,0,1,0
2019-09-02,09:45:30.654,0,0,1
2019-09-02,09:46:52.077,53,3,10
2019-09-02,09:47:02.041,53,10,0
2019-09-02,09:47:09.482,17,4,7
2019-09-02,09:47:27.372,17,7,0
2019-09-02,09:51:30.766,53,0,3
2019-09-02,09:59:33.757,17,10,4
2019-09-02,10:00:23.410,7,6,4
2019-09-02,10:00:39.809,101,4,10
2019-09-02,10:00:49.263,101,10,7
2019-09-02,10:02:49.430,94,10,3
2019-09-02,10:02:55.501,94,3,8
2019-09-02,10:03:39.542,94,5,6
2019-09-02,10:05:15.839,0,1,0
2019-09-02,10:06:53.704,38,3,2
2019-09-02,10:07:41.919,0,0,1
2019-09-02,10:11:26.166,38,2,8
2019-09-02,10:12:23.814,0,1,0
2019-09-02,10:15:02.413,38,8,9
2019-09-02,10:16:21.040,38,9,8
2019-09-02,10:20:55.212,40,8,2
2019-09-02,10:22:34.192,17,4,8
2019-09-02,10:22:52.781,17,8,4
2019-09-02,10:23:48.343,17,4,2
2019-09-02,10:24:38.550,17,2,4
2019-09-02,10:24:47.382,0,0,1
2019-09-02,10:27:47.484,85,6,8
2019-09-02,10:28:17.692,17,4,7
2019-09-02,10:28:23.900,17,7,0
2019-09-02,10:31:00.692,7,6,4
2019-09-02,10:34:36.880,79,9,0
2019-09-02,10:35:55.784,79,0,10
2019-09-02,10:36:45.405,35,10,4
2019-09-02,10:37:08.272,40,2,8
2019-09-02,10:41:45.038,0,1,0
2019-09-02,10:43:35.397,79,7,4
2019-09-02,10:46:32.378,51,4,7
2019-09-02,10:46:47.793,51,7,0
2019-09-02,10:48:22.746,52,6,4
2019-09-02,10:48:48.707,89,2,6
2019-09-02,10:50:32.556,51,0,7
2019-09-02,10:50:39.680,99,6,4
2019-09-02,10:50:46.971,94,6,4
2019-09-02,10:51:06.122,51,9,4
2019-09-02,10:52:54.225,199,0,7
2019-09-02,11:00:03.007,199,7,9
2019-09-02,11:01:38.911,7,6,4
2019-09-02,11:03:34.768,50,4,7
2019-09-02,11:03:44.921,50,7,0
2019-09-02,11:06:32.582,54,0,7
2019-09-02,11:07:57.744,42,0,8
2019-09-02,11:08:13.080,45,2,8
2019-09-02,11:08:59.357,0,0,1
2019-09-02,11:10:01.935,54,9,6
2019-09-02,11:13:47.053,0,1,0
2019-09-02,11:21:06.883,0,0,1
2019-09-02,11:22:41.325,0,1,0
2019-09-02,11:28:09.315,127,0,3
2019-09-02,11:28:14.674,127,3,7
2019-09-02,11:28:23.893,127,7,10
2019-09-02,11:28:31.945,127,10,4
2019-09-02,11:28:40.662,128,10,5
2019-09-02,11:28:57.789,127,4,2
2019-09-02,11:29:24.248,128,5,6
2019-09-02,11:30:52.999,94,4,6
2019-09-02,11:31:10.522,53,0,11
2019-09-02,11:32:05.120,53,11,0
2019-09-02,11:32:17.081,7,6,4
2019-09-02,11:33:30.152,53,0,3
2019-09-02,11:33:38.059,99,6,4
2019-09-02,11:36:33.614,145,2,5
2019-09-02,11:40:58.729,0,1,0
2019-09-02,11:42:30.642,51,4,9
2019-09-02,11:42:37.773,51,9,7
2019-09-02,11:42:57.883,51,7,0
2019-09-02,11:44:14.816,0,0,1
2019-09-02,11:46:30.771,38,8,2
2019-09-02,11:46:55.023,142,9,0
2019-09-02,11:47:52.528,128,4,10
2019-09-02,11:47:59.812,128,10,7
2019-09-02,11:48:23.520,128,7,0
2019-09-02,11:49:51.496,38,2,5
2019-09-02,11:50:01.123,38,5,8
2019-09-02,11:50:20.886,38,8,1
2019-09-02,11:50:39.674,42,0,1
2019-09-02,11:50:47.463,42,1,0
2019-09-02,11:51:24.102,38,0,3
2019-09-02,11:51:52.992,79,4,7
2019-09-02,11:52:15.867,79,7,1
2019-09-02,11:52:23.620,79,1,0
2019-09-02,11:52:48.605,0,0,1
2019-09-02,11:53:20.202,79,0,10
2019-09-02,11:53:54.034,79,10,4
2019-09-02,11:54:03.568,1,4,7
2019-09-02,11:54:16.714,1,7,5
2019-09-02,11:54:23.941,1,10,0
2019-09-02,11:57:10.511,147,10,4
2019-09-02,11:57:21.719,38,2,8
2019-09-02,11:57:46.830,0,1,0
2019-09-02,11:58:20.791,38,8,2
2019-09-02,11:59:12.448,79,4,7
2019-09-02,11:59:20.607,79,7,5
2019-09-02,12:00:13.126,38,8,2
2019-09-02,12:01:55.348,38,8,7
2019-09-02,12:02:13.216,38,7,0
2019-09-02,12:02:52.032,0,0,1
2019-09-02,12:04:03.609,91,7,8
2019-09-02,12:05:46.452,91,8,0
2019-09-02,12:07:29.528,91,0,7
2019-09-02,12:09:42.302,0,1,0
2019-09-02,12:14:29.541,142,0,9
2019-09-02,12:16:59.480,42,0,7
2019-09-02,12:17:10.152,42,7,8
2019-09-02,12:19:50.462,128,7,4
2019-09-02,12:20:33.092,128,4,2
2019-09-02,12:20:44.979,89,9,6
2019-09-02,12:21:58.504,0,0,1
2019-09-02,12:24:24.242,0,1,3
2019-09-02,12:26:51.884,0,3,1
2019-09-02,12:28:20.354,79,0,5
2019-09-02,12:28:25.833,53,3,0
2019-09-02,12:28:40.425,79,7,4
2019-09-02,12:29:40.415,0,1,0
2019-09-02,12:29:54.689,109,0,3
2019-09-02,12:32:02.647,53,0,7
2019-09-02,12:32:14.337,53,7,1
2019-09-02,12:33:32.834,7,6,4
2019-09-02,12:34:32.820,0,0,1
2019-09-02,12:44:59.715,51,0,10
2019-09-02,12:45:44.025,51,10,4
2019-09-02,12:46:49.173,38,0,7
2019-09-02,12:47:09.470,38,7,3
2019-09-02,12:47:43.794,38,5,8
2019-09-02,12:48:19.514,38,8,2
2019-09-02,12:51:19.511,89,7,0
2019-09-02,12:51:39.356,0,1,0
2019-09-02,12:54:12.029,89,0,7
2019-09-02,12:54:33.277,89,7,9
2019-09-02,12:54:41.718,89,9,5
2019-09-02,12:55:02.010,89,5,6
2019-09-02,12:56:37.698,0,0,1
2019-09-02,13:01:16.171,0,1,0
2019-09-02,13:03:15.445,51,4,9
2019-09-02,13:03:21.767,51,9,7
2019-09-02,13:03:32.905,51,7,0
2019-09-02,13:03:57.764,79,4,7
2019-09-02,13:04:11.433,7,6,4
2019-09-02,13:04:17.644,79,7,8
2019-09-02,13:04:34.280,128,6,2
2019-09-02,13:07:52.796,42,10,3
2019-09-02,13:08:04.295,51,0,7
2019-09-02,13:08:23.326,51,7,9
2019-09-02,13:08:42.177,51,9,4
2019-09-02,13:08:50.954,42,3,2
2019-09-02,13:10:08.716,79,7,4
2019-09-02,13:12:39.502,42,2,10
2019-09-02,13:12:48.458,42,3,0
2019-09-02,13:13:39.513,42,0,7
2019-09-02,13:14:47.482,53,1,7
2019-09-02,13:15:48.867,0,0,1
2019-09-02,13:16:26.698,53,7,3
2019-09-02,13:18:13.673,54,11,10
2019-09-02,13:18:29.241,0,1,3
2019-09-02,13:18:44.856,54,10,9
2019-09-02,13:18:58.480,38,8,2
2019-09-02,13:19:17.558,89,6,10
2019-09-02,13:19:34.806,89,10,0
2019-09-02,13:21:28.418,89,0,7
2019-09-02,13:21:37.117,89,7,9
2019-09-02,13:21:47.452,89,9,4
2019-09-02,13:22:07.042,89,4,6
2019-09-02,13:22:30.179,91,5,8
2019-09-02,13:22:41.721,91,8,1
2019-09-02,13:22:51.895,91,9,0
2019-09-02,13:23:02.042,142,9,7
2019-09-02,13:23:13.657,142,7,0
2019-09-02,13:23:26.440,0,3,1
2019-09-02,13:25:32.440,43,1,9
2019-09-02,13:25:39.862,43,9,0
2019-09-02,13:27:37.858,127,2,10
2019-09-02,13:27:51.482,128,2,7
2019-09-02,13:28:01.712,128,7,0
2019-09-02,13:29:34.059,142,10,9
2019-09-02,13:34:49.308,7,6,4
2019-09-02,13:35:11.822,45,8,2
2019-09-02,13:39:27.576,127,0,3
2019-09-02,13:39:46.925,127,10,7
2019-09-02,13:39:54.797,127,7,3
2019-09-02,13:40:00.429,91,9,2
2019-09-02,13:40:42.515,0,1,0
2019-09-02,13:42:17.958,127,1,8
2019-09-02,13:42:25.103,127,8,5
2019-09-02,13:42:56.950,142,9,4
2019-09-02,13:43:15.130,38,8,2
2019-09-02,13:43:57.505,142,4,9
2019-09-02,13:44:38.991,0,0,1
2019-09-02,13:45:25.133,128,5,0
2019-09-02,13:45:56.349,128,0,3
2019-09-02,13:46:09.324,128,3,5
2019-09-02,13:48:10.207,38,2,0
2019-09-02,13:48:15.911,38,0,7
2019-09-02,13:48:24.942,38,7,0
2019-09-02,13:48:57.171,38,0,7
2019-09-02,13:49:02.625,38,7,0
2019-09-02,13:50:04.724,38,0,7
2019-09-02,13:50:17.362,142,3,1
2019-09-02,13:50:30.932,142,1,9
2019-09-02,13:50:37.049,142,7,9
2019-09-02,13:52:41.158,85,8,1
2019-09-02,13:52:46.408,38,7,0
2019-09-02,13:53:20.282,38,0,3
2019-09-02,13:53:42.108,38,3,2
2019-09-02,13:55:02.553,85,1,8
2019-09-02,14:05:27.069,7,6,4
2019-09-02,14:17:11.157,53,1,9
2019-09-02,14:19:00.992,53,0,3
2019-09-02,14:19:07.433,53,0,1
2019-09-02,14:23:38.395,109,0,8
2019-09-02,14:23:52.924,38,5,2
2019-09-02,14:25:52.416,91,8,7
2019-09-02,14:26:01.197,91,7,0
2019-09-02,14:26:58.616,91,0,5
2019-09-02,14:27:09.641,100,0,3
2019-09-02,14:27:17.802,91,3,8
2019-09-02,14:36:04.532,7,6,4
2019-09-02,14:46:45.696,79,4,7
2019-09-02,14:47:04.304,79,7,9
2019-09-02,14:50:06.005,52,6,5
2019-09-02,14:50:48.065,0,1,0
2019-09-02,14:51:24.908,52,5,4
2019-09-02,14:52:13.905,0,0,1
2019-09-02,14:54:32.535,15,1,3
2019-09-02,14:55:36.890,15,3,8
2019-09-02,14:57:08.921,38,2,8
2019-09-02,15:01:04.122,38,8,2
2019-09-02,15:03:18.897,38,2,5
2019-09-02,15:03:24.276,38,5,2
2019-09-02,15:04:17.979,0,1,0
2019-09-02,15:05:44.107,62,10,1
2019-09-02,15:06:43.618,7,6,4
2019-09-02,15:07:01.268,0,0,1
2019-09-02,15:14:50.306,89,6,10
2019-09-02,15:14:57.850,89,10,7
2019-09-02,15:15:23.930,89,7,0
2019-09-02,15:17:19.986,89,0,7
2019-09-02,15:18:37.262,62,1,0
2019-09-02,15:19:16.702,91,5,0
2019-09-02,15:20:33.740,91,0,7
2019-09-02,15:20:50.200,100,0,8
2019-09-02,15:20:58.644,91,8,2
2019-09-02,15:22:20.015,62,0,1
2019-09-02,15:24:04.565,89,7,9
2019-09-02,15:25:45.347,62,1,8
2019-09-02,15:26:48.808,62,8,1
2019-09-02,15:27:59.999,100,8,2
2019-09-02,15:29:57.832,53,1,0
2019-09-02,15:34:41.823,51,4,0
2019-09-02,15:35:28.668,142,9,5
2019-09-02,15:35:41.946,38,2,9
2019-09-02,15:35:58.432,38,9,0
2019-09-02,15:36:19.093,142,5,4
2019-09-02,15:36:42.787,142,4,9
2019-09-02,15:37:21.603,7,6,4
2019-09-02,15:38:56.833,53,0,1
2019-09-02,15:41:19.816,0,1,0
2019-09-02,15:41:34.898,35,6,4
2019-09-02,15:56:06.412,0,0,1
2019-09-02,15:58:31.476,38,2,8
2019-09-02,16:02:44.487,142,9,10
2019-09-02,16:02:57.646,142,10,2
2019-09-02,16:03:31.007,142,2,5
2019-09-02,16:03:47.225,142,5,4
2019-09-02,16:05:56.652,142,10,9
2019-09-02,16:08:01.328,7,5,4
2019-09-02,16:09:34.102,38,8,5
2019-09-02,16:09:47.729,38,8,2
2019-09-02,16:12:54.779,89,9,0
2019-09-02,16:13:27.736,142,9,10
2019-09-02,16:13:33.646,199,9,7
2019-09-02,16:13:46.102,199,7,0
2019-09-02,16:14:09.335,142,0,7
2019-09-02,16:14:27.874,199,3,2
2019-09-02,16:15:35.429,0,1,0
2019-09-02,16:15:41.026,142,5,0
2019-09-02,16:15:47.232,142,0,1
2019-09-02,16:15:53.905,85,7,10
2019-09-02,16:16:18.178,142,1,7
2019-09-02,16:17:05.298,142,5,6
2019-09-02,16:18:01.692,142,6,2
2019-09-02,16:18:52.271,142,2,3
2019-09-02,16:20:38.891,91,5,7
2019-09-02,16:21:36.943,142,3,7
2019-09-02,16:21:59.294,142,8,5
2019-09-02,16:22:16.310,142,5,6
2019-09-02,16:22:33.393,0,0,1
2019-09-02,16:25:37.965,79,4,7
2019-09-02,16:25:53.284,79,7,0
2019-09-02,16:27:38.637,142,6,5
2019-09-02,16:27:56.548,89,0,7
2019-09-02,16:28:09.804,89,7,4
2019-09-02,16:30:33.621,38,2,8
2019-09-02,16:32:48.062,38,8,2
2019-09-02,16:33:01.564,97,10,9
2019-09-02,16:33:49.896,38,2,7
2019-09-02,16:34:37.377,38,7,0
2019-09-02,16:35:10.110,38,0,3
2019-09-02,16:35:20.191,38,3,5
2019-09-02,16:35:56.013,142,6,2
2019-09-02,16:36:24.894,38,5,2
2019-09-02,16:38:38.930,91,0,7
2019-09-02,16:38:45.620,91,7,3
2019-09-02,16:38:59.919,91,3,2
2019-09-02,16:39:27.072,91,2,4
2019-09-02,16:40:03.344,91,4,2
2019-09-02,16:40:29.526,142,2,8
2019-09-02,16:40:43.105,199,8,7
2019-09-02,16:40:49.006,199,7,1
2019-09-02,16:41:00.881,199,1,4
2019-09-02,16:41:16.446,38,5,2
2019-09-02,16:42:30.637,15,8,1
2019-09-02,16:42:46.120,15,1,3
2019-09-02,16:42:54.660,15,7,0
2019-09-02,16:45:01.854,0,1,0
2019-09-02,16:45:50.512,53,1,10
2019-09-02,16:46:00.245,53,10,0
2019-09-02,16:47:20.973,38,2,5
2019-09-02,16:48:35.330,53,0,3
2019-09-02,16:50:48.643,128,5,6
2019-09-02,16:51:53.575,128,6,4
2019-09-02,16:52:21.715,128,4,7
2019-09-02,16:52:33.555,128,7,0
2019-09-02,16:53:42.778,0,0,1
2019-09-02,16:53:58.971,128,3,2
2019-09-02,16:55:11.058,128,2,3
2019-09-02,16:55:16.613,0,1,0
2019-09-02,16:55:23.796,127,3,10
2019-09-02,16:55:29.495,127,10,0
2019-09-02,16:56:06.644,94,6,5
2019-09-02,16:56:26.990,94,5,10
2019-09-02,16:56:59.241,94,10,0
2019-09-02,17:00:29.775,38,2,8
2019-09-02,17:00:41.194,38,10,1
2019-09-02,17:00:48.195,38,1,4
2019-09-02,17:00:58.454,38,7,0
2019-09-02,17:01:21.850,38,0,7
2019-09-02,17:01:43.458,38,7,0
2019-09-02,17:03:07.138,38,0,7
2019-09-02,17:03:15.743,38,7,0
2019-09-02,17:04:14.223,0,0,1
2019-09-02,17:06:51.817,0,1,0
2019-09-02,17:09:17.370,7,6,4
2019-09-02,17:11:56.714,0,0,1
2019-09-02,17:14:22.029,1,4,6
2019-09-02,17:27:38.217,62,1,7
2019-09-02,17:27:45.775,62,7,0
2019-09-02,17:32:11.677,53,3,0
2019-09-02,17:32:18.375,53,10,0
2019-09-02,17:39:14.520,6,2,8
2019-09-02,17:39:55.145,7,6,4
2019-09-02,17:43:20.003,0,0,1
2019-09-02,17:44:01.981,91,2,0
2019-09-02,17:55:54.341,0,1,0
2019-09-02,17:57:20.564,50,4,7
2019-09-02,17:57:30.754,50,7,0
2019-09-02,18:04:12.947,52,4,9
2019-09-02,18:04:22.274,52,9,7
2019-09-02,18:04:31.163,54,7,5
2019-09-02,18:04:44.210,52,7,0
2019-09-02,18:05:10.294,77,7,2
2019-09-02,18:05:28.095,77,2,4
2019-09-02,18:05:36.499,1,6,4
2019-09-02,18:08:40.323,6,8,2
2019-09-02,18:10:32.994,7,6,4
2019-09-02,18:12:07.769,51,4,7
2019-09-02,18:12:17.988,51,7,0
2019-09-02,18:15:43.739,82,10,9
2019-09-02,18:17:57.210,0,0,1
2019-09-02,18:19:28.494,123,0,10
2019-09-02,18:30:37.786,91,0,7
2019-09-02,18:30:55.135,91,7,9
2019-09-02,18:31:05.135,91,9,2
2019-09-02,18:33:17.307,62,7,3
2019-09-02,18:34:45.581,91,2,9
2019-09-02,18:34:58.316,91,9,0
2019-09-02,18:35:25.667,0,1,0
2019-09-02,18:36:01.572,62,3,0
2019-09-02,18:38:05.204,6,2,8
2019-09-02,18:38:12.287,62,0,3
2019-09-02,18:39:50.672,62,3,7
2019-09-02,18:43:39.672,62,7,9
2019-09-02,18:44:34.492,0,0,1
2019-09-02,18:47:28.017,62,9,3
2019-09-02,18:47:43.704,17,4,7
2019-09-02,18:47:56.683,16,4,9
2019-09-02,18:48:03.994,16,9,7
2019-09-02,18:48:19.376,16,7,0
2019-09-02,18:49:37.483,91,3,8
2019-09-02,18:49:55.905,62,7,10
2019-09-02,18:50:09.404,91,8,4
2019-09-02,18:50:53.944,91,4,2
2019-09-02,18:53:21.481,62,10,7
2019-09-02,19:11:22.030,7,6,4
2019-09-02,19:18:28.048,17,7,0
2019-09-02,19:19:02.892,0,1,0
2019-09-02,19:23:46.853,0,0,1
2019-09-02,19:32:51.825,62,7,1
2019-09-02,19:36:55.185,6,8,2
2019-09-02,19:38:55.846,176,4,9
2019-09-02,19:40:47.761,72,7,9
2019-09-02,19:41:02.989,0,1,3
2019-09-02,19:42:00.335,7,6,4
2019-09-02,19:44:44.253,176,9,10
2019-09-02,19:50:31.353,62,1,10
2019-09-02,19:52:02.856,35,6,4
2019-09-02,19:52:29.496,82,9,7
2019-09-02,19:52:39.312,82,7,0
2019-09-02,19:53:40.344,0,3,1
2019-09-02,19:54:11.110,77,9,11
2019-09-02,19:55:04.017,82,11,9
2019-09-02,19:55:28.647,77,0,7
2019-09-02,19:56:13.771,0,1,0
2019-09-02,20:01:44.256,62,10,9
2019-09-02,20:05:30.434,62,9,3
2019-09-02,20:06:20.117,6,2,8
2019-09-02,20:10:52.970,77,7,9
2019-09-02,20:12:38.738,7,6,4
2019-09-02,20:15:18.682,0,0,1
2019-09-02,20:17:10.076,91,2,6
2019-09-02,20:17:29.678,91,6,4
2019-09-02,20:17:39.788,91,4,9
2019-09-02,20:17:51.746,91,9,0
2019-09-02,20:20:24.129,0,1,0
2019-09-02,20:35:09.911,0,0,1
2019-09-02,20:35:45.049,6,8,2
2019-09-02,20:43:16.655,7,6,4
2019-09-02,21:05:10.037,6,2,8
2019-09-02,21:11:54.851,0,1,0
2019-09-02,21:13:54.427,7,6,4
2019-09-02,21:18:28.717,176,6,10
2019-09-02,21:21:34.417,0,0,1
2019-09-02,21:21:41.116,77,10,0
2019-09-02,21:22:09.756,123,9,0
2019-09-02,21:26:32.577,0,1,0
2019-09-02,21:27:21.032,72,9,7
2019-09-02,21:44:32.603,7,6,4
2019-09-02,21:50:45.277,0,0,1
2019-09-02,21:53:36.702,0,1,0
2019-09-02,22:00:29.822,0,0,1
2019-09-02,22:15:11.102,7,6,4
2019-09-02,22:25:18.520,0,1,0
2019-09-02,22:30:03.372,0,0,1
2019-09-02,22:35:10.816,0,1,0
2019-09-02,22:42:27.337,0,0,1
2019-09-02,22:45:46.396,7,6,4
2019-09-02,22:47:07.794,0,1,0
2019-09-02,22:49:41.085,0,0,1
2019-09-02,23:16:24.584,7,6,4
2019-09-02,23:28:53.017,0,1,0
2019-09-02,23:32:14.921,6,8,2
2019-09-02,23:33:28.017,0,0,1
2019-09-02,23:47:02.673,7,6,4
