date,time,user,source AP,destination AP
2019-09-04,07:38:52.501,0,0,1
2019-09-04,07:46:17.893,7,6,4
2019-09-04,07:53:47.637,0,1,0
2019-09-04,07:58:53.067,0,0,1
2019-09-04,08:03:48.604,1,4,9
2019-09-04,08:04:16.614,2,6,0
2019-09-04,08:08:41.031,0,1,0
2019-09-04,08:15:48.299,0,0,1
2019-09-04,08:16:55.349,7,6,4
2019-09-04,08:21:57.999,1,0,7
2019-09-04,08:22:10.603,1,10,4
2019-09-04,08:25:39.420,291,2,8
2019-09-04,08:37:32.501,0,1,0
2019-09-04,08:40:08.168,0,0,1
2019-09-04,08:44:19.160,51,0,10
2019-09-04,08:44:26.475,51,10,4
2019-09-04,08:47:33.415,7,6,4
2019-09-04,08:47:54.245,0,1,0
2019-09-04,08:49:09.086,53,10,3
2019-09-04,08:49:29.700,53,5,8
2019-09-04,08:49:50.028,53,8,1
2019-09-04,08:54:52.618,0,0,1
2019-09-04,08:57:28.495,0,1,3
2019-09-04,09:00:46.787,0,3,1
2019-09-04,09:04:36.435,0,1,0
2019-09-04,09:12:33.262,1,4,7
2019-09-04,09:12:46.394,1,7,5
2019-09-04,09:18:10.986,7,6,4
2019-09-04,09:24:05.451,0,0,1
2019-09-04,09:24:41.994,45,5,8
2019-09-04,09:26:32.095,0,1,0
2019-09-04,09:29:01.757,0,0,1
2019-09-04,09:29:40.142,49,0,3
2019-09-04,09:29:47.775,49,3,5
2019-09-04,09:30:33.507,53,1,3
2019-09-04,09:30:40.141,53,3,0
2019-09-04,09:32:04.226,7,4,6
2019-09-04,09:32:13.867,7,6,4
2019-09-04,09:33:41.467,53,0,10
2019-09-04,09:34:53.876,147,10,4
2019-09-04,09:35:27.687,64,7,4
2019-09-04,09:42:56.780,0,1,3
2019-09-04,09:51:15.953,0,3,0
2019-09-04,09:54:00.369,0,0,1
2019-09-04,09:54:33.586,13,0,10
2019-09-04,09:55:28.275,154,2,10
2019-09-04,10:01:11.977,0,1,0
2019-09-04,10:01:47.630,100,0,3
2019-09-04,10:01:52.827,100,3,5
2019-09-04,10:02:10.098,100,5,2
2019-09-04,10:02:42.480,40,11,0
2019-09-04,10:02:47.949,38,3,5
2019-09-04,10:03:22.926,40,0,7
2019-09-04,10:03:31.247,40,7,9
2019-09-04,10:03:43.874,38,5,2
2019-09-04,10:03:59.111,38,2,3
2019-09-04,10:04:48.354,79,4,7
2019-09-04,10:04:54.358,79,7,5
2019-09-04,10:05:07.787,79,5,3
2019-09-04,10:05:22.293,51,7,10
2019-09-04,10:05:29.760,51,10,0
2019-09-04,10:05:39.007,79,3,10
2019-09-04,10:05:57.913,0,0,1
2019-09-04,10:11:05.852,0,1,0
2019-09-04,10:12:44.471,149,7,1
2019-09-04,10:13:48.603,15,1,8
2019-09-04,10:13:58.479,149,1,8
2019-09-04,10:14:43.272,51,0,10
2019-09-04,10:15:06.123,51,10,4
2019-09-04,10:16:03.716,0,0,1
2019-09-04,10:16:14.431,63,0,1
2019-09-04,10:16:22.712,63,10,0
2019-09-04,10:16:48.601,17,1,0
2019-09-04,10:17:43.869,35,6,4
2019-09-04,10:18:16.637,63,0,3
2019-09-04,10:18:24.207,63,3,0
2019-09-04,10:18:53.546,0,1,3
2019-09-04,10:19:12.417,63,0,1
2019-09-04,10:20:00.495,45,2,8
2019-09-04,10:22:10.395,0,3,1
2019-09-04,10:25:00.624,101,4,0
2019-09-04,10:25:48.558,0,1,0
2019-09-04,10:33:30.224,7,6,4
2019-09-04,10:34:59.266,38,2,9
2019-09-04,10:35:15.663,38,9,1
2019-09-04,10:35:30.682,0,0,1
2019-09-04,10:35:47.392,38,1,5
2019-09-04,10:36:09.539,38,2,5
2019-09-04,10:37:42.518,38,5,2
2019-09-04,10:40:25.364,55,2,4
2019-09-04,10:45:51.247,38,2,8
2019-09-04,10:49:37.983,50,4,9
2019-09-04,10:49:52.270,55,4,7
2019-09-04,10:50:11.864,55,7,0
2019-09-04,10:50:30.168,63,1,0
2019-09-04,10:50:45.245,50,9,0
2019-09-04,10:51:46.327,63,0,9
2019-09-04,10:52:02.706,17,0,7
2019-09-04,10:52:10.695,63,3,7
2019-09-04,10:52:25.076,63,0,1
2019-09-04,10:53:10.921,17,7,4
2019-09-04,10:55:10.963,53,3,7
2019-09-04,10:56:04.293,53,7,0
2019-09-04,10:56:16.746,53,0,11
2019-09-04,10:56:44.770,17,4,7
2019-09-04,10:57:01.803,17,7,0
2019-09-04,10:57:30.324,53,0,7
2019-09-04,10:57:42.556,53,7,1
2019-09-04,11:03:41.453,38,2,8
2019-09-04,11:04:08.192,7,6,4
2019-09-04,11:07:26.016,0,1,0
2019-09-04,11:10:59.601,38,8,2
2019-09-04,11:13:11.790,98,6,5
2019-09-04,11:13:38.445,17,7,5
2019-09-04,11:13:52.764,58,7,3
2019-09-04,11:14:00.667,58,8,2
2019-09-04,11:14:37.369,49,0,3
2019-09-04,11:14:49.196,60,3,1
2019-09-04,11:15:20.014,60,1,9
2019-09-04,11:15:31.041,60,9,10
2019-09-04,11:15:39.336,60,10,9
2019-09-04,11:15:49.435,58,3,1
2019-09-04,11:17:49.203,60,6,5
2019-09-04,11:18:29.334,58,1,2
2019-09-04,11:18:51.719,60,5,2
2019-09-04,11:19:49.661,58,2,5
2019-09-04,11:19:59.214,58,5,6
2019-09-04,11:20:09.007,58,6,4
2019-09-04,11:20:39.181,38,2,9
2019-09-04,11:20:59.321,38,9,0
2019-09-04,11:21:07.490,58,4,5
2019-09-04,11:21:57.310,91,0,2
2019-09-04,11:24:01.285,60,2,6
2019-09-04,11:25:11.942,79,4,7
2019-09-04,11:25:24.144,79,7,10
2019-09-04,11:25:31.996,79,10,0
2019-09-04,11:25:49.331,64,7,0
2019-09-04,11:29:26.908,64,0,11
2019-09-04,11:29:40.809,64,10,5
2019-09-04,11:29:58.827,64,5,6
2019-09-04,11:31:00.380,7,6,4
2019-09-04,11:31:28.741,0,0,1
2019-09-04,11:31:53.617,101,7,0
2019-09-04,11:33:38.369,51,6,4
2019-09-04,11:33:44.939,91,2,3
2019-09-04,11:33:52.792,51,4,7
2019-09-04,11:34:11.510,51,7,0
2019-09-04,11:35:16.134,64,6,4
2019-09-04,11:35:25.319,64,4,10
2019-09-04,11:35:30.860,64,10,7
2019-09-04,11:35:37.320,64,7,0
2019-09-04,11:37:09.589,159,0,9
2019-09-04,11:37:23.682,159,9,2
2019-09-04,11:38:08.154,17,5,9
2019-09-04,11:43:48.776,63,1,0
2019-09-04,11:43:56.855,234,5,6
2019-09-04,11:44:14.336,15,8,1
2019-09-04,11:44:22.006,15,1,3
2019-09-04,11:44:30.197,15,3,7
2019-09-04,11:44:38.743,15,10,0
2019-09-04,11:45:22.781,63,0,3
2019-09-04,11:45:33.020,63,3,1
2019-09-04,11:47:29.589,58,5,2
2019-09-04,11:50:49.430,63,1,10
2019-09-04,11:50:54.827,63,10,0
2019-09-04,11:51:27.658,0,1,3
2019-09-04,11:52:41.207,17,9,5
2019-09-04,11:54:49.730,0,3,0
2019-09-04,11:56:10.869,0,0,1
2019-09-04,11:58:26.402,63,3,0
2019-09-04,11:59:28.065,115,8,2
2019-09-04,11:59:39.966,115,2,3
2019-09-04,12:00:09.979,115,1,0
2019-09-04,12:00:51.560,100,0,10
2019-09-04,12:01:38.662,7,6,4
2019-09-04,12:03:24.048,79,4,7
2019-09-04,12:04:44.454,79,7,0
2019-09-04,12:08:07.360,51,4,7
2019-09-04,12:08:18.805,51,7,0
2019-09-04,12:09:39.624,58,5,4
2019-09-04,12:10:22.800,58,4,5
2019-09-04,12:10:38.940,0,1,0
2019-09-04,12:10:44.572,58,5,8
2019-09-04,12:11:07.500,60,2,1
2019-09-04,12:12:15.870,57,2,0
2019-09-04,12:12:51.996,57,0,5
2019-09-04,12:13:21.643,0,0,1
2019-09-04,12:20:36.858,291,3,8
2019-09-04,12:21:52.210,51,10,5
2019-09-04,12:21:58.302,51,5,10
2019-09-04,12:22:05.945,51,10,4
2019-09-04,12:22:23.210,103,11,4
2019-09-04,12:23:12.670,42,0,9
2019-09-04,12:23:27.782,42,1,2
2019-09-04,12:24:17.314,49,5,0
2019-09-04,12:24:22.743,42,2,8
2019-09-04,12:24:35.085,42,8,2
2019-09-04,12:24:44.765,42,2,8
2019-09-04,12:25:08.500,15,1,8
2019-09-04,12:25:17.686,0,1,0
2019-09-04,12:25:31.277,63,0,5
2019-09-04,12:25:47.663,63,5,0
2019-09-04,12:27:42.011,45,2,8
2019-09-04,12:28:14.603,63,0,7
2019-09-04,12:28:20.077,63,7,1
2019-09-04,12:30:01.170,53,1,10
2019-09-04,12:30:19.845,53,0,11
2019-09-04,12:31:19.296,53,11,0
2019-09-04,12:32:16.934,7,6,4
2019-09-04,12:33:07.550,98,5,7
2019-09-04,12:33:15.967,98,7,0
2019-09-04,12:33:40.489,96,9,4
2019-09-04,12:34:05.394,53,0,1
2019-09-04,12:42:50.274,115,0,4
2019-09-04,12:43:10.828,115,3,2
2019-09-04,12:45:50.848,56,9,11
2019-09-04,12:47:17.035,63,1,2
2019-09-04,12:47:32.496,115,4,5
2019-09-04,12:47:45.577,0,1,0
2019-09-04,12:47:56.858,63,2,1
2019-09-04,12:48:46.396,17,4,7
2019-09-04,12:49:02.376,17,7,10
2019-09-04,12:50:22.047,63,1,0
2019-09-04,12:51:16.273,56,11,7
2019-09-04,12:51:48.599,56,7,1
2019-09-04,12:55:05.856,0,0,1
2019-09-04,13:02:54.909,7,6,4
2019-09-04,13:05:28.831,38,5,2
2019-09-04,13:07:52.103,51,4,10
2019-09-04,13:07:57.459,51,10,7
2019-09-04,13:08:11.082,51,7,0
2019-09-04,13:08:30.949,45,2,8
2019-09-04,13:09:46.770,0,1,0
2019-09-04,13:13:52.460,57,1,5
2019-09-04,13:14:42.013,0,0,1
2019-09-04,13:15:56.752,238,9,6
2019-09-04,13:16:12.390,57,5,2
2019-09-04,13:16:58.699,38,8,2
2019-09-04,13:18:14.969,51,0,9
2019-09-04,13:18:28.705,17,7,9
2019-09-04,13:18:52.232,51,9,4
2019-09-04,13:19:15.754,17,9,0
2019-09-04,13:20:07.103,51,4,6
2019-09-04,13:21:44.233,51,6,4
2019-09-04,13:22:57.915,49,5,2
2019-09-04,13:24:35.776,0,0,1
2019-09-04,13:31:07.169,15,3,8
2019-09-04,13:31:31.554,0,1,3
2019-09-04,13:32:16.557,17,0,7
2019-09-04,13:32:41.025,17,7,4
2019-09-04,13:33:32.691,7,6,4
2019-09-04,13:40:19.340,53,1,0
2019-09-04,13:41:30.577,0,3,1
2019-09-04,13:41:53.063,53,0,11
2019-09-04,13:42:39.472,53,0,7
2019-09-04,13:42:46.373,45,8,2
2019-09-04,13:45:13.781,45,2,8
2019-09-04,13:46:16.290,0,1,0
2019-09-04,13:51:12.771,0,0,1
2019-09-04,13:56:17.615,0,1,3
2019-09-04,14:01:02.342,0,3,0
2019-09-04,14:01:11.359,79,7,5
2019-09-04,14:01:17.397,79,10,0
2019-09-04,14:01:50.613,79,0,7
2019-09-04,14:01:56.779,79,7,3
2019-09-04,14:02:08.072,238,8,9
2019-09-04,14:03:16.685,238,9,0
2019-09-04,14:03:42.070,0,0,1
2019-09-04,14:04:10.136,7,6,4
2019-09-04,14:06:13.205,234,4,6
2019-09-04,14:12:51.915,98,0,5
2019-09-04,14:17:03.139,115,5,2
2019-09-04,14:19:52.594,42,5,8
2019-09-04,14:20:38.219,0,1,3
2019-09-04,14:22:11.696,52,9,4
2019-09-04,14:23:30.005,0,3,1
2019-09-04,14:23:47.863,58,5,2
2019-09-04,14:24:51.399,115,2,8
2019-09-04,14:25:09.181,115,8,2
2019-09-04,14:34:27.995,115,2,8
2019-09-04,14:34:37.221,115,8,1
2019-09-04,14:34:56.648,238,6,5
2019-09-04,14:37:24.797,238,5,6
2019-09-04,14:37:41.876,238,6,9
2019-09-04,14:41:05.194,60,6,2
2019-09-04,14:42:29.812,98,5,7
2019-09-04,14:42:56.318,15,8,1
2019-09-04,14:43:11.228,15,1,3
2019-09-04,14:43:21.895,60,2,4
2019-09-04,14:45:57.620,38,2,8
2019-09-04,14:46:48.410,45,8,5
2019-09-04,14:47:04.470,42,4,5
2019-09-04,14:47:40.348,79,4,7
2019-09-04,14:47:50.493,79,7,5
2019-09-04,14:48:32.822,79,10,4
2019-09-04,14:49:30.874,45,3,5
2019-09-04,14:49:40.739,45,10,0
2019-09-04,14:49:50.140,0,1,0
2019-09-04,14:51:24.968,15,0,10
2019-09-04,14:51:33.991,15,6,0
2019-09-04,14:51:49.065,15,0,2
2019-09-04,14:52:06.320,38,8,2
2019-09-04,14:52:23.370,0,0,1
2019-09-04,14:52:32.081,49,7,9
2019-09-04,14:53:00.314,15,1,2
2019-09-04,14:53:11.214,15,2,3
2019-09-04,14:53:20.989,15,3,8
2019-09-04,14:54:15.371,58,5,3
2019-09-04,14:54:23.141,58,3,10
2019-09-04,14:54:37.381,115,0,3
2019-09-04,14:54:56.929,115,3,9
2019-09-04,14:55:08.000,115,9,5
2019-09-04,14:55:56.240,60,4,6
2019-09-04,14:56:11.903,60,6,2
2019-09-04,14:56:24.861,238,9,4
2019-09-04,14:56:40.715,53,5,0
2019-09-04,14:59:04.938,53,0,3
2019-09-04,15:02:48.707,51,4,7
2019-09-04,15:02:57.338,238,4,6
2019-09-04,15:04:29.317,0,1,3
2019-09-04,15:04:58.103,7,6,4
2019-09-04,15:05:04.149,38,2,8
2019-09-04,15:05:32.342,38,3,0
2019-09-04,15:08:22.784,238,6,10
2019-09-04,15:09:09.919,238,10,0
2019-09-04,15:09:35.354,0,3,1
2019-09-04,15:10:34.813,115,2,4
2019-09-04,15:10:40.277,58,0,3
2019-09-04,15:10:47.864,63,3,10
2019-09-04,15:10:57.228,115,1,0
2019-09-04,15:12:12.662,238,3,5
2019-09-04,15:12:24.709,63,10,1
2019-09-04,15:13:13.514,51,7,9
2019-09-04,15:13:47.301,103,3,6
2019-09-04,15:15:36.304,38,0,3
2019-09-04,15:17:03.688,63,1,8
2019-09-04,15:17:14.092,63,8,5
2019-09-04,15:17:29.714,115,0,3
2019-09-04,15:17:58.654,115,3,2
2019-09-04,15:18:18.184,38,3,2
2019-09-04,15:18:35.202,63,5,8
2019-09-04,15:18:43.242,63,8,7
2019-09-04,15:21:10.410,38,2,8
2019-09-04,15:22:07.384,49,0,7
2019-09-04,15:26:23.015,63,1,3
2019-09-04,15:26:31.874,63,3,2
2019-09-04,15:27:05.707,63,2,5
2019-09-04,15:27:14.893,63,5,0
2019-09-04,15:27:24.395,38,8,5
2019-09-04,15:27:44.541,58,5,10
2019-09-04,15:28:01.000,59,7,0
2019-09-04,15:28:10.742,58,10,5
2019-09-04,15:28:23.870,38,8,2
2019-09-04,15:28:29.011,38,2,5
2019-09-04,15:28:50.818,38,5,1
2019-09-04,15:29:09.438,98,0,7
2019-09-04,15:29:25.458,98,7,5
2019-09-04,15:31:10.220,98,5,2
2019-09-04,15:31:32.615,98,2,0
2019-09-04,15:35:36.528,7,6,4
2019-09-04,15:36:02.191,115,2,8
2019-09-04,15:36:09.983,115,8,7
2019-09-04,15:36:15.591,115,7,0
2019-09-04,15:42:32.806,38,8,2
2019-09-04,15:43:00.929,79,6,4
2019-09-04,15:43:13.237,79,4,10
2019-09-04,15:43:26.619,79,10,0
2019-09-04,15:43:41.118,79,0,6
2019-09-04,15:44:02.022,79,0,9
2019-09-04,15:44:42.084,79,9,0
2019-09-04,15:47:01.624,13,4,7
2019-09-04,15:47:12.053,13,7,0
2019-09-04,15:48:02.744,50,10,4
2019-09-04,15:48:30.206,0,1,0
2019-09-04,15:48:40.869,238,9,7
2019-09-04,15:48:52.382,238,7,0
2019-09-04,15:49:44.779,238,0,9
2019-09-04,15:50:44.741,147,6,4
2019-09-04,15:51:27.128,0,0,1
2019-09-04,15:53:01.243,49,0,5
2019-09-04,15:53:09.650,49,3,5
2019-09-04,15:53:39.996,49,5,2
2019-09-04,15:54:11.041,79,0,7
2019-09-04,15:54:24.590,79,7,4
2019-09-04,15:55:22.262,79,4,10
2019-09-04,15:55:33.607,79,0,3
2019-09-04,15:55:45.972,79,0,10
2019-09-04,15:56:56.705,238,6,4
2019-09-04,15:59:45.230,53,3,7
2019-09-04,16:00:49.834,238,4,6
2019-09-04,16:01:53.518,53,0,10
2019-09-04,16:03:20.868,290,3,8
2019-09-04,16:04:25.312,290,8,3
2019-09-04,16:06:14.077,7,6,4
2019-09-04,16:12:40.958,38,2,8
2019-09-04,16:13:33.601,238,6,5
2019-09-04,16:17:03.312,234,6,10
2019-09-04,16:17:08.380,238,5,10
2019-09-04,16:17:37.935,57,2,7
2019-09-04,16:17:47.969,57,7,0
2019-09-04,16:17:56.027,238,10,0
2019-09-04,16:19:47.604,17,4,7
2019-09-04,16:20:11.556,17,7,0
2019-09-04,16:20:49.604,0,1,0
2019-09-04,16:26:55.824,17,0,7
2019-09-04,16:27:23.704,17,7,5
2019-09-04,16:29:45.869,7,6,4
2019-09-04,16:30:27.408,0,0,1
2019-09-04,16:31:55.446,17,5,10
2019-09-04,16:32:04.044,17,10,5
2019-09-04,16:32:47.679,38,8,2
2019-09-04,16:34:27.024,290,9,0
2019-09-04,16:34:38.269,144,8,2
2019-09-04,16:35:29.065,0,1,0
2019-09-04,16:36:44.426,17,5,4
2019-09-04,16:39:44.163,38,2,8
2019-09-04,16:40:16.943,79,4,7
2019-09-04,16:42:50.243,38,8,2
2019-09-04,16:42:57.545,63,10,0
2019-09-04,16:46:50.013,63,0,7
2019-09-04,16:47:05.868,53,1,7
2019-09-04,16:47:14.433,63,0,1
2019-09-04,16:47:43.737,51,4,0
2019-09-04,16:48:48.512,53,0,3
2019-09-04,16:54:35.729,51,0,9
2019-09-04,16:54:45.423,51,9,5
2019-09-04,16:55:11.731,51,5,4
2019-09-04,16:59:53.809,49,0,3
2019-09-04,17:00:23.942,7,6,4
2019-09-04,17:01:27.088,49,3,5
2019-09-04,17:02:29.799,49,5,2
2019-09-04,17:09:12.616,15,8,1
2019-09-04,17:09:27.730,15,1,3
2019-09-04,17:09:48.054,15,3,0
2019-09-04,17:12:24.666,38,8,2
2019-09-04,17:15:33.045,15,0,7
2019-09-04,17:15:38.893,15,7,1
2019-09-04,17:16:23.600,15,1,3
2019-09-04,17:18:29.702,63,0,1
2019-09-04,17:18:40.368,63,9,0
2019-09-04,17:25:53.774,38,2,10
2019-09-04,17:26:11.496,38,10,1
2019-09-04,17:27:43.807,38,1,3
2019-09-04,17:28:31.431,1,0,9
2019-09-04,17:29:34.274,0,1,0
2019-09-04,17:31:02.338,7,6,4
2019-09-04,17:33:16.618,56,3,0
2019-09-04,17:33:37.304,53,3,9
2019-09-04,17:33:43.860,53,9,0
2019-09-04,17:35:38.774,38,2,8
2019-09-04,17:35:58.383,38,8,3
2019-09-04,17:36:06.325,38,3,7
2019-09-04,17:36:33.413,38,7,0
2019-09-04,17:37:51.671,38,0,10
2019-09-04,17:39:39.264,15,8,3
2019-09-04,17:40:10.256,15,3,1
2019-09-04,17:40:19.335,15,1,3
2019-09-04,17:40:26.954,15,7,0
2019-09-04,17:41:27.607,0,0,1
2019-09-04,17:43:57.623,0,1,0
2019-09-04,17:44:07.144,7,4,6
2019-09-04,17:44:32.216,7,6,4
2019-09-04,17:46:24.316,0,0,1
2019-09-04,17:51:21.197,0,1,3
2019-09-04,17:52:29.526,50,4,7
2019-09-04,17:52:41.489,17,7,0
2019-09-04,17:52:55.584,0,3,1
2019-09-04,17:56:24.646,1,4,9
2019-09-04,17:56:32.913,1,9,7
2019-09-04,17:57:00.558,1,7,0
2019-09-04,18:00:25.274,15,9,0
2019-09-04,18:00:50.097,15,0,1
2019-09-04,18:00:57.498,0,1,0
2019-09-04,18:01:09.381,15,1,3
2019-09-04,18:01:16.349,15,3,8
2019-09-04,18:05:53.650,0,0,1
2019-09-04,18:15:10.879,7,6,4
2019-09-04,18:15:50.068,0,1,0
2019-09-04,18:16:11.478,51,4,9
2019-09-04,18:16:16.749,52,4,9
2019-09-04,18:16:22.080,51,9,7
2019-09-04,18:16:29.357,52,9,4
2019-09-04,18:16:35.989,103,4,0
2019-09-04,18:20:32.863,17,7,4
2019-09-04,18:20:39.585,0,0,3
2019-09-04,18:21:06.230,50,4,10
2019-09-04,18:21:23.217,50,7,0
2019-09-04,18:23:56.540,0,3,1
2019-09-04,18:24:45.148,106,0,3
2019-09-04,18:24:51.638,106,5,3
2019-09-04,18:25:17.879,0,1,0
2019-09-04,18:26:33.044,106,5,2
2019-09-04,18:27:51.341,0,0,1
2019-09-04,18:31:17.876,106,2,9
2019-09-04,18:31:24.309,106,7,0
2019-09-04,18:32:40.836,13,4,7
2019-09-04,18:32:46.092,13,7,0
2019-09-04,18:36:38.241,106,0,9
2019-09-04,18:37:56.217,106,5,4
2019-09-04,18:38:23.022,106,4,6
2019-09-04,18:38:55.635,106,6,2
2019-09-04,18:40:06.585,0,1,0
2019-09-04,18:42:05.580,50,0,10
2019-09-04,18:42:35.554,0,0,1
2019-09-04,18:45:46.191,7,6,4
2019-09-04,18:46:10.048,106,2,5
2019-09-04,18:46:37.504,50,10,9
2019-09-04,18:47:55.540,0,1,3
2019-09-04,18:48:11.222,17,4,7
2019-09-04,18:48:32.638,17,10,0
2019-09-04,18:48:52.721,106,5,2
2019-09-04,18:49:21.384,17,0,7
2019-09-04,18:49:27.009,17,7,10
2019-09-04,18:52:17.889,0,3,0
2019-09-04,18:54:52.313,0,0,1
2019-09-04,19:00:21.539,0,1,0
2019-09-04,19:03:09.292,15,8,1
2019-09-04,19:03:16.221,149,8,1
2019-09-04,19:03:34.355,149,1,3
2019-09-04,19:03:39.391,149,3,10
2019-09-04,19:03:45.790,15,7,0
2019-09-04,19:07:31.966,0,0,1
2019-09-04,19:16:24.252,7,6,4
2019-09-04,19:17:01.694,0,1,0
2019-09-04,19:18:50.952,106,8,2
2019-09-04,19:20:57.867,4,0,3
2019-09-04,19:21:13.735,4,3,5
2019-09-04,19:21:40.730,4,5,2
2019-09-04,19:21:52.625,0,0,1
2019-09-04,19:29:18.152,0,1,0
2019-09-04,19:36:49.409,0,0,1
2019-09-04,19:47:03.161,7,6,4
2019-09-04,20:06:24.842,43,0,1
2019-09-04,20:06:34.250,43,1,10
2019-09-04,20:06:40.561,43,10,0
2019-09-04,20:17:41.119,7,6,4
2019-09-04,20:30:11.534,4,2,8
2019-09-04,20:30:21.173,4,3,1
2019-09-04,20:31:01.042,4,1,3
2019-09-04,20:32:00.501,4,3,2
2019-09-04,20:42:34.058,0,1,0
2019-09-04,20:47:42.860,0,0,1
2019-09-04,20:48:19.408,7,6,4
2019-09-04,21:06:43.980,1,10,4
2019-09-04,21:07:30.243,1,4,9
2019-09-04,21:07:46.148,1,9,7
2019-09-04,21:07:57.346,2,6,0
2019-09-04,21:15:05.676,17,4,7
2019-09-04,21:15:32.938,17,7,0
2019-09-04,21:15:59.263,50,10,4
2019-09-04,21:18:31.740,50,4,7
2019-09-04,21:18:44.093,50,7,0
2019-09-04,21:30:00.624,7,6,4
2019-09-04,21:30:56.053,50,0,10
2019-09-04,21:32:05.934,50,10,4
2019-09-04,21:58:53.075,106,2,3
2019-09-04,21:59:12.858,4,2,0
2019-09-04,22:00:38.711,7,6,4
2019-09-04,22:01:16.280,4,0,2
2019-09-04,22:02:16.135,4,2,6
2019-09-04,22:03:00.271,4,6,2
2019-09-04,22:14:54.232,7,4,6
2019-09-04,22:15:19.353,7,6,4
2019-09-04,22:20:40.142,50,4,7
2019-09-04,22:21:09.539,55,4,0
2019-09-04,22:42:26.005,4,8,2
2019-09-04,22:45:57.333,7,6,4
2019-09-04,22:59:05.514,153,9,4
2019-09-04,23:16:35.305,7,6,4
2019-09-04,23:24:03.385,4,8,2
2019-09-04,23:47:13.075,7,6,4
