date,time,user,source AP,destination AP
2019-09-03,09:57:39.510,91,5,1
2019-09-03,09:59:40.427,7,6,4
2019-09-03,10:03:14.419,38,0,10
2019-09-03,10:03:32.748,38,10,5
2019-09-03,10:04:15.915,38,5,2
2019-09-03,10:04:53.151,63,0,1
2019-09-03,10:08:19.788,53,3,1
2019-09-03,10:20:10.590,85,0,3
2019-09-03,10:20:21.522,85,3,8
2019-09-03,10:20:49.876,0,1,0
2019-09-03,10:21:01.465,85,3,1
2019-09-03,10:23:15.309,38,2,8
2019-09-03,10:23:42.444,15,3,1
2019-09-03,10:23:55.065,15,1,2
2019-09-03,10:24:08.691,15,2,3
2019-09-03,10:24:19.374,15,3,8
2019-09-03,10:25:15.197,15,8,3
2019-09-03,10:25:34.289,0,0,1
2019-09-03,10:26:23.270,15,3,8
2019-09-03,10:27:01.751,85,1,3
2019-09-03,10:27:20.381,85,3,1
2019-09-03,10:27:59.497,0,1,0
2019-09-03,10:30:18.976,7,6,4
2019-09-03,10:30:38.102,0,0,1
2019-09-03,10:31:53.124,38,8,2
2019-09-03,10:32:57.252,38,2,5
2019-09-03,10:33:43.946,38,5,2
2019-09-03,10:40:13.412,53,1,3
2019-09-03,10:42:23.662,85,1,8
2019-09-03,10:44:16.301,53,3,1
2019-09-03,10:44:40.371,53,1,3
2019-09-03,10:46:53.680,63,0,1
2019-09-03,10:47:21.517,101,4,9
2019-09-03,10:47:44.248,101,9,7
2019-09-03,10:48:00.241,101,7,0
2019-09-03,10:49:11.751,53,1,5
2019-09-03,10:50:42.061,53,5,1
2019-09-03,10:50:57.661,53,1,3
2019-09-03,10:53:59.002,53,3,1
2019-09-03,10:54:08.987,63,10,0
2019-09-03,10:55:44.447,63,0,3
2019-09-03,10:55:50.978,63,3,1
2019-09-03,11:00:57.253,7,6,4
2019-09-03,11:02:12.500,0,1,0
2019-09-03,11:08:01.932,53,1,7
2019-09-03,11:08:31.884,53,0,11
2019-09-03,11:10:20.841,79,4,7
2019-09-03,11:10:40.047,79,7,2
2019-09-03,11:11:14.770,79,2,10
2019-09-03,11:12:35.200,0,0,1
2019-09-03,11:14:17.267,64,4,7
2019-09-03,11:14:46.663,64,7,0
2019-09-03,11:15:52.144,85,8,2
2019-09-03,11:15:59.211,13,10,4
2019-09-03,11:16:06.565,85,8,9
2019-09-03,11:16:24.242,85,9,0
2019-09-03,11:18:55.739,64,0,7
2019-09-03,11:19:06.285,64,7,10
2019-09-03,11:19:13.348,64,10,6
2019-09-03,11:23:38.634,49,2,5
2019-09-03,11:24:04.926,49,5,2
2019-09-03,11:24:43.755,49,2,0
2019-09-03,11:27:01.939,49,0,5
2019-09-03,11:27:08.612,49,9,10
2019-09-03,11:27:27.248,49,10,2
2019-09-03,11:31:35.545,7,6,4
2019-09-03,11:36:46.115,0,1,0
2019-09-03,11:38:35.465,42,1,3
2019-09-03,11:38:45.856,42,5,0
2019-09-03,11:40:21.236,64,6,9
2019-09-03,11:40:39.416,51,4,10
2019-09-03,11:41:01.735,64,9,0
2019-09-03,11:41:13.686,103,6,0
2019-09-03,11:41:28.807,0,0,1
2019-09-03,11:43:45.352,49,2,7
2019-09-03,11:44:00.809,49,7,9
2019-09-03,11:51:17.867,0,1,0
2019-09-03,11:54:38.791,38,2,8
2019-09-03,12:00:48.153,0,0,1
2019-09-03,12:02:13.813,7,6,4
2019-09-03,12:02:34.113,56,3,0
2019-09-03,12:03:22.374,0,1,0
2019-09-03,12:06:06.527,64,0,7
2019-09-03,12:06:23.748,15,8,3
2019-09-03,12:06:33.425,15,3,1
2019-09-03,12:06:43.511,15,1,9
2019-09-03,12:09:17.155,79,7,0
2019-09-03,12:11:46.874,64,9,6
2019-09-03,12:15:04.420,51,0,9
2019-09-03,12:15:13.773,51,9,4
2019-09-03,12:15:56.809,42,1,2
2019-09-03,12:17:33.608,49,9,0
2019-09-03,12:18:09.381,51,4,0
2019-09-03,12:19:54.556,49,0,9
2019-09-03,12:20:17.678,91,9,2
2019-09-03,12:20:27.964,49,9,2
2019-09-03,12:21:10.420,91,2,9
2019-09-03,12:21:21.940,91,9,0
2019-09-03,12:21:44.072,49,2,8
2019-09-03,12:21:58.648,63,1,8
2019-09-03,12:22:09.048,63,8,3
2019-09-03,12:22:20.086,63,3,1
2019-09-03,12:24:42.450,91,0,7
2019-09-03,12:24:52.493,91,1,8
2019-09-03,12:24:58.995,91,8,5
2019-09-03,12:25:15.906,51,0,7
2019-09-03,12:25:32.933,51,7,4
2019-09-03,12:27:40.054,17,4,7
2019-09-03,12:28:09.246,17,7,0
2019-09-03,12:31:52.431,108,7,9
2019-09-03,12:32:02.833,108,9,6
2019-09-03,12:32:51.279,7,6,4
2019-09-03,12:33:39.964,53,1,10
2019-09-03,12:34:00.779,53,0,11
2019-09-03,12:36:30.197,53,11,0
2019-09-03,12:36:37.879,15,0,9
2019-09-03,12:37:36.375,15,1,2
2019-09-03,12:37:48.350,53,0,8
2019-09-03,12:37:59.499,0,1,3
2019-09-03,12:38:25.232,38,8,2
2019-09-03,12:38:57.153,38,2,5
2019-09-03,12:39:27.744,38,5,0
2019-09-03,12:39:54.669,79,4,7
2019-09-03,12:40:00.596,79,7,10
2019-09-03,12:40:20.449,14,0,9
2019-09-03,12:40:28.373,64,10,7
2019-09-03,12:40:43.436,79,0,5
2019-09-03,12:40:58.227,79,0,10
2019-09-03,12:42:38.961,0,3,1
2019-09-03,12:44:22.182,64,0,11
2019-09-03,12:44:57.440,64,9,6
2019-09-03,12:47:33.632,79,10,4
2019-09-03,12:50:13.951,56,7,5
2019-09-03,12:54:19.629,49,0,7
2019-09-03,12:55:19.187,0,1,3
2019-09-03,12:55:51.647,17,0,7
2019-09-03,12:55:59.355,17,7,10
2019-09-03,12:57:32.024,0,3,1
2019-09-03,12:57:46.750,17,0,7
2019-09-03,12:57:57.225,17,0,3
2019-09-03,13:00:14.705,0,1,0
2019-09-03,13:03:28.955,7,6,4
2019-09-03,13:09:26.642,85,0,1
2019-09-03,13:10:57.435,85,1,8
2019-09-03,13:26:59.785,0,0,1
2019-09-03,13:31:41.443,0,1,0
2019-09-03,13:32:37.211,49,2,8
2019-09-03,13:34:06.732,7,6,4
2019-09-03,13:36:39.689,0,0,1
2019-09-03,13:40:37.609,79,4,7
2019-09-03,13:41:03.924,79,7,3
2019-09-03,13:41:31.706,79,3,10
2019-09-03,13:44:21.645,38,8,2
2019-09-03,13:44:51.895,38,2,3
2019-09-03,13:45:00.311,38,2,8
2019-09-03,13:45:26.048,108,3,1
2019-09-03,13:45:53.799,38,8,3
2019-09-03,13:46:08.903,108,1,5
2019-09-03,13:46:43.604,108,5,6
2019-09-03,13:51:39.975,0,1,8
2019-09-03,13:54:57.511,0,8,3
2019-09-03,13:56:16.661,15,8,1
2019-09-03,13:56:33.102,15,1,7
2019-09-03,13:56:41.490,15,7,0
2019-09-03,13:58:24.133,0,3,1
2019-09-03,13:58:31.487,53,1,7
2019-09-03,13:58:37.135,53,7,0
2019-09-03,14:00:35.706,53,0,8
2019-09-03,14:00:44.757,53,7,3
2019-09-03,14:00:52.513,0,1,0
2019-09-03,14:02:28.087,91,7,8
2019-09-03,14:04:45.319,7,6,4
2019-09-03,14:06:23.962,15,0,5
2019-09-03,14:06:32.320,15,0,1
2019-09-03,14:06:49.818,15,1,2
2019-09-03,14:06:56.197,15,3,8
2019-09-03,14:10:03.473,15,8,2
2019-09-03,14:10:35.531,15,2,8
2019-09-03,14:11:07.730,40,4,3
2019-09-03,14:11:48.756,38,8,2
2019-09-03,14:12:52.313,40,3,7
2019-09-03,14:12:58.127,40,7,0
2019-09-03,14:18:15.461,0,0,1
2019-09-03,14:19:38.806,13,4,2
2019-09-03,14:19:51.822,0,1,0
2019-09-03,14:25:30.858,0,0,1
2019-09-03,14:27:03.938,15,8,3
2019-09-03,14:27:17.500,15,3,8
2019-09-03,14:27:57.807,15,8,3
2019-09-03,14:32:26.963,13,2,4
2019-09-03,14:35:18.514,79,4,7
2019-09-03,14:35:49.957,79,7,0
2019-09-03,14:37:38.396,79,0,10
2019-09-03,14:40:34.496,38,2,8
2019-09-03,14:42:18.044,149,8,2
2019-09-03,14:42:49.896,15,3,1
2019-09-03,14:42:57.375,15,1,9
2019-09-03,14:43:11.114,15,9,0
2019-09-03,14:43:50.558,15,0,6
2019-09-03,14:43:56.043,15,6,3
2019-09-03,14:44:34.344,15,3,1
2019-09-03,14:44:48.213,15,1,2
2019-09-03,14:45:30.639,15,3,2
2019-09-03,14:45:41.737,15,2,8
2019-09-03,14:48:33.421,15,8,3
2019-09-03,14:48:42.200,15,3,1
2019-09-03,14:48:51.868,15,1,3
2019-09-03,14:48:57.122,15,7,5
2019-09-03,14:49:04.383,15,5,0
2019-09-03,14:49:44.204,63,0,1
2019-09-03,14:49:54.139,63,7,0
2019-09-03,14:51:46.310,63,0,7
2019-09-03,14:51:54.682,63,7,0
2019-09-03,14:55:34.729,64,6,4
2019-09-03,14:55:44.475,64,4,10
2019-09-03,14:55:53.628,64,10,7
2019-09-03,14:56:01.602,64,7,0
2019-09-03,14:56:52.517,42,8,2
2019-09-03,15:03:37.617,51,4,6
2019-09-03,15:04:26.285,51,4,9
2019-09-03,15:04:42.922,51,7,10
2019-09-03,15:04:52.816,51,10,0
2019-09-03,15:06:03.004,7,5,4
2019-09-03,15:11:19.345,42,5,2
2019-09-03,15:11:43.198,63,1,7
2019-09-03,15:11:56.971,13,4,9
2019-09-03,15:12:39.727,161,4,6
2019-09-03,15:14:09.412,63,0,7
2019-09-03,15:14:16.598,13,9,10
2019-09-03,15:14:26.659,63,3,0
2019-09-03,15:14:41.451,13,4,9
2019-09-03,15:14:57.141,14,4,11
2019-09-03,15:19:55.562,38,8,6
2019-09-03,15:20:51.642,63,0,10
2019-09-03,15:20:56.663,63,10,0
2019-09-03,15:22:00.591,63,0,5
2019-09-03,15:22:34.111,53,1,5
2019-09-03,15:24:39.566,53,7,3
2019-09-03,15:27:41.085,15,3,8
2019-09-03,15:30:14.051,149,2,8
2019-09-03,15:36:42.952,7,6,9
2019-09-03,15:36:49.269,109,5,0
2019-09-03,15:37:55.386,109,0,9
2019-09-03,15:38:23.865,109,9,3
2019-09-03,15:38:45.234,38,2,9
2019-09-03,15:38:50.882,109,3,5
2019-09-03,15:40:35.290,14,5,0
2019-09-03,15:43:53.820,35,6,4
2019-09-03,15:49:25.807,51,0,10
2019-09-03,15:49:49.195,51,10,4
2019-09-03,15:51:04.698,109,5,8
2019-09-03,15:53:51.347,40,0,3
2019-09-03,15:54:00.619,40,7,9
2019-09-03,15:54:08.750,40,9,5
2019-09-03,15:54:14.875,38,0,11
2019-09-03,15:54:22.814,13,0,7
2019-09-03,15:54:37.532,13,7,10
2019-09-03,15:54:44.793,13,10,4
2019-09-03,15:56:35.992,15,8,3
2019-09-03,15:57:53.628,38,11,4
2019-09-03,15:58:25.989,38,4,2
2019-09-03,15:59:52.784,52,4,6
2019-09-03,16:01:52.259,52,6,4
2019-09-03,16:02:18.790,15,3,8
2019-09-03,16:03:48.258,107,6,5
2019-09-03,16:03:56.828,108,6,8
2019-09-03,16:04:02.736,108,8,1
2019-09-03,16:04:08.171,108,1,0
2019-09-03,16:04:15.782,107,3,5
2019-09-03,16:04:47.669,107,5,9
2019-09-03,16:05:00.446,79,4,2
2019-09-03,16:05:22.983,79,10,0
2019-09-03,16:05:30.597,79,0,5
2019-09-03,16:07:20.560,7,6,4
2019-09-03,16:13:57.903,0,1,0
2019-09-03,16:23:29.649,0,0,1
2019-09-03,16:25:37.554,53,1,7
2019-09-03,16:26:43.889,53,0,10
2019-09-03,16:26:54.384,53,0,11
2019-09-03,16:27:34.986,53,11,10
2019-09-03,16:27:46.148,53,10,3
2019-09-03,16:32:29.602,17,0,7
2019-09-03,16:32:46.154,17,7,9
2019-09-03,16:37:59.056,7,6,4
2019-09-03,16:50:45.792,35,6,4
2019-09-03,16:52:29.734,0,1,0
2019-09-03,16:57:26.389,0,0,1
2019-09-03,17:02:30.327,38,2,8
2019-09-03,17:02:36.275,0,1,0
2019-09-03,17:05:57.213,147,4,9
2019-09-03,17:08:00.946,15,8,3
2019-09-03,17:08:37.140,7,6,4
2019-09-03,17:08:55.143,149,8,1
2019-09-03,17:09:03.497,149,1,3
2019-09-03,17:09:09.851,149,3,5
2019-09-03,17:09:15.528,149,5,0
2019-09-03,17:14:24.797,0,0,1
2019-09-03,17:17:59.011,51,6,4
2019-09-03,17:18:04.697,51,4,9
2019-09-03,17:18:17.276,51,9,7
2019-09-03,17:18:39.154,51,7,0
2019-09-03,17:20:42.573,42,10,3
2019-09-03,17:20:59.349,42,3,2
2019-09-03,17:22:49.434,50,7,0
2019-09-03,17:23:31.588,51,0,7
2019-09-03,17:23:39.066,51,7,9
2019-09-03,17:23:49.225,51,9,5
2019-09-03,17:24:00.274,51,5,4
2019-09-03,17:24:08.724,50,5,7
2019-09-03,17:24:25.306,50,7,2
2019-09-03,17:24:38.213,50,2,4
2019-09-03,17:26:04.706,50,4,10
2019-09-03,17:26:16.133,17,4,7
2019-09-03,17:26:26.252,17,7,0
2019-09-03,17:26:37.109,53,3,7
2019-09-03,17:26:44.409,53,7,0
2019-09-03,17:27:26.255,79,4,10
2019-09-03,17:27:33.742,79,10,9
2019-09-03,17:27:53.944,79,5,1
2019-09-03,17:28:31.779,53,0,3
2019-09-03,17:29:19.016,38,2,8
2019-09-03,17:29:25.073,0,1,0
2019-09-03,17:31:50.732,79,1,5
2019-09-03,17:32:02.152,79,0,8
2019-09-03,17:34:55.969,79,9,0
2019-09-03,17:36:46.641,0,0,1
2019-09-03,17:39:14.703,7,6,4
2019-09-03,17:43:05.523,56,3,1
2019-09-03,17:43:11.844,56,1,7
2019-09-03,17:43:18.073,56,7,0
2019-09-03,17:44:56.921,38,8,2
2019-09-03,17:46:12.176,49,0,7
2019-09-03,17:51:08.368,0,0,1
2019-09-03,17:56:10.569,0,1,0
2019-09-03,17:57:05.468,40,0,7
2019-09-03,17:58:20.381,40,7,0
2019-09-03,17:58:38.337,40,0,9
2019-09-03,17:59:07.974,40,9,2
2019-09-03,18:00:22.524,85,8,5
2019-09-03,18:00:29.072,85,2,8
2019-09-03,18:00:42.342,85,8,1
2019-09-03,18:00:49.381,85,1,7
2019-09-03,18:00:58.396,85,7,0
2019-09-03,18:01:14.860,0,0,1
2019-09-03,18:05:40.491,54,4,0
2019-09-03,18:09:53.380,7,6,4
2019-09-03,18:10:21.100,42,8,2
2019-09-03,18:11:07.273,52,4,9
2019-09-03,18:11:17.716,52,9,7
2019-09-03,18:11:38.243,52,7,0
2019-09-03,18:16:15.828,52,0,4
2019-09-03,18:16:47.771,52,4,9
2019-09-03,18:17:00.860,52,9,7
2019-09-03,18:18:16.300,51,4,10
2019-09-03,18:28:03.726,0,1,0
2019-09-03,18:33:15.915,0,0,3
2019-09-03,18:40:31.048,7,6,4
2019-09-03,18:42:39.840,0,3,1
2019-09-03,18:47:27.559,0,1,0
2019-09-03,18:52:16.416,0,0,1
2019-09-03,19:11:09.023,7,6,4
2019-09-03,19:22:26.338,38,8,7
2019-09-03,19:22:54.472,38,7,0
2019-09-03,19:36:19.053,0,1,0
2019-09-03,19:38:28.207,38,7,0
2019-09-03,19:38:48.696,38,0,9
2019-09-03,19:39:14.336,38,9,2
2019-09-03,19:40:05.262,38,2,8
2019-09-03,19:41:46.513,7,6,4
2019-09-03,19:42:07.453,38,8,2
2019-09-03,19:48:32.349,0,0,1
2019-09-03,19:49:46.375,38,2,8
2019-09-03,19:51:08.204,0,1,0
2019-09-03,19:53:27.540,38,8,2
2019-09-03,19:53:44.840,0,0,1
2019-09-03,19:58:30.690,0,1,3
2019-09-03,20:00:05.329,45,8,10
2019-09-03,20:00:55.960,0,3,1
2019-09-03,20:08:16.277,0,1,3
2019-09-03,20:09:28.546,38,2,8
2019-09-03,20:09:59.920,13,4,9
2019-09-03,20:10:05.830,13,9,7
2019-09-03,20:10:14.215,13,7,10
2019-09-03,20:10:20.784,13,10,0
2019-09-03,20:10:53.363,0,3,1
2019-09-03,20:12:24.375,7,6,4
2019-09-03,20:15:10.821,38,8,2
2019-09-03,20:33:02.091,0,1,0
2019-09-03,20:43:02.456,7,6,4
2019-09-03,20:52:27.245,0,0,1
2019-09-03,20:54:06.850,38,2,8
2019-09-03,20:54:27.681,38,3,7
2019-09-03,20:54:33.209,38,10,0
2019-09-03,20:54:58.801,0,1,0
2019-09-03,21:00:04.061,0,0,1
2019-09-03,21:12:37.519,0,1,0
2019-09-03,21:13:40.217,7,6,4
2019-09-03,21:17:16.420,0,0,1
2019-09-03,21:26:36.924,0,1,0
2019-09-03,21:29:13.953,0,0,1
2019-09-03,21:44:18.093,7,6,4
2019-09-03,21:56:25.297,0,1,0
2019-09-03,22:00:49.706,0,0,1
2019-09-03,22:08:17.230,0,1,0
2019-09-03,22:10:51.407,0,0,1
2019-09-03,22:14:57.807,7,5,4
2019-09-03,22:20:31.702,0,1,3
2019-09-03,22:23:03.434,0,3,1
2019-09-03,22:28:51.788,0,1,0
2019-09-03,22:30:26.211,0,0,1
2019-09-03,22:45:35.985,7,6,4
2019-09-03,23:03:04.095,6,2,8
2019-09-03,23:07:14.207,0,0,1
2019-09-03,23:16:13.964,7,6,4
2019-09-03,23:22:11.123,0,1,0
2019-09-03,23:26:45.276,0,0,1
2019-09-03,23:32:29.065,6,8,2
2019-09-03,23:39:43.885,0,1,0
2019-09-03,23:46:25.942,0,0,1
2019-09-03,23:46:51.721,7,6,4
2019-09-03,23:58:43.651,0,1,0
